m_min,round,val_accuracy,round_time,participation
40,22,0.33489999175071716,9050.070863042498,324
40,23,0.3440999984741211,9448.952057893177,254
40,24,0.3418999910354614,9843.049935982319,294
40,25,0.3400999903678894,10224.748351581084,307
40,26,0.3595999777317047,10623.9211809335,343
40,27,0.3568999767303467,11021.934827058043,323
40,28,0.3425000011920929,11417.07111754169,346
40,29,0.36069998145103455,11816.106211938202,335
40,30,0.3716000020503998,12215.173978351064,296
40,31,0.36959999799728394,12604.687817549775,313
40,32,0.3685999810695648,13001.069805882305,284
40,33,0.3637000024318695,13400.541738010557,283
40,34,0.37709999084472656,13794.310409886313,345
40,35,0.366599977016449,14190.658875288796,313
40,36,0.3756999969482422,14589.066391621913,318
40,37,0.3725000023841858,14978.981531879279,234
40,38,0.3756999969482422,15369.84060373719,261
40,39,0.3935999870300293,15753.231720917933,326
40,40,0.3564999997615814,16146.053633547685,258
40,41,0.3911999762058258,16535.307702536516,303
40,42,0.39259999990463257,16934.309143690705,327
40,43,0.3814999759197235,17329.827211913947,310
40,44,0.39959999918937683,17727.86446929055,338
40,45,0.3840999901294708,18124.439501401954,324
40,46,0.3920999765396118,18504.61611259814,320
40,47,0.40799999237060547,18897.51098153966,297
40,48,0.4017999768257141,19297.401532409644,341
40,49,0.39569997787475586,19696.332978340804,337
40,50,0.4132999777793884,20093.87068523143,299
40,51,0.41040000319480896,20493.099131860643,297
40,52,0.4097999930381775,20888.064515786973,285
40,53,0.4136999845504761,21287.262088530693,339
40,54,0.41579997539520264,21670.24679208152,335
40,55,0.4195999801158905,22061.84368714596,310
40,56,0.42499998211860657,22461.170012798164,326
40,57,0.40619999170303345,22860.08337305682,303
40,58,0.40939998626708984,23255.675713650908,319
40,59,0.4226999878883362,23653.349866856963,349
40,60,0.42479997873306274,24049.135335620846,331
40,61,0.4341999888420105,24437.626326800477,292
40,62,0.4334999918937683,24830.486813885396,329
40,63,0.4258999824523926,25228.445054689597,320
40,64,0.4355999827384949,25627.882424773066,336
40,65,0.43709999322891235,26023.560302792943,313
40,66,0.429999977350235,26422.8999133686,303
40,67,0.4318999946117401,26822.412398736782,330
40,68,0.4404999911785126,27220.650796656915,352
40,69,0.4315999746322632,27618.646391880477,285
40,70,0.4431999921798706,28018.539140043747,325
40,71,0.43299999833106995,28417.457797817417,312
40,72,0.436599999666214,28815.606165466597,350
40,73,0.45009997487068176,29214.765376997395,330
40,74,0.4398999810218811,29613.817719004783,314
40,75,0.44259998202323914,29998.42617621358,320
40,76,0.4514999985694885,30396.25366106436,311
40,77,0.4553999900817871,30794.39325948516,346
40,78,0.44849997758865356,31181.555701078025,333
40,79,0.45649999380111694,31580.49191872954,329
40,80,0.4596000015735626,31962.711974695925,341
40,81,0.4487999975681305,32357.13863698987,312
40,82,0.4585999846458435,32752.2704870551,296
40,83,0.4553000032901764,33143.827012607806,256
40,84,0.46050000190734863,33542.42606220178,329
40,85,0.4578000009059906,33939.86120453306,352
40,86,0.4513999819755554,34334.48223480129,344
40,87,0.462799996137619,34734.14813852329,304
40,88,0.460099995136261,35124.91772713295,324
40,89,0.46619999408721924,35521.789675644985,296
40,90,0.46289998292922974,35919.1457408918,265
40,91,0.4675000011920929,36318.09749375107,328
40,92,0.4675999879837036,36717.23082110248,305
40,93,0.46149998903274536,37114.940201285564,330
40,94,0.4691999852657318,37509.68207206676,332
40,95,0.4658999741077423,37903.88001692567,325
40,96,0.4642999768257141,38301.5180308292,312
40,97,0.46879997849464417,38696.77175458573,321
40,98,0.46449998021125793,39093.637906960226,320
40,99,0.468099981546402,39483.533231524045,301
55,0,0.1379999965429306,399.9865418873601,289
55,1,0.1639000028371811,788.4941742398096,319
55,2,0.17270000278949738,1184.1108695287846,288
55,3,0.22579999268054962,1581.2396449437983,268
55,4,0.23519998788833618,1968.1205817929795,287
55,5,0.26489999890327454,2367.0076239691593,255
55,6,0.2368999868631363,2762.416508819468,290
55,7,0.27459999918937683,3151.089085462469,264
55,8,0.2694999873638153,3535.6430587289096,254
55,9,0.25519999861717224,3919.112929520892,228
55,10,0.29109999537467957,4318.599809253443,254
55,11,0.29829999804496765,4709.148169728605,248
55,12,0.307699978351593,5106.651261306098,238
55,13,0.31630000472068787,5498.338587451812,266
55,14,0.29999998211860657,5881.881575471078,252
55,15,0.31459999084472656,6280.6750293735195,253
55,16,0.31949999928474426,6674.567151429203,333
55,17,0.3294999897480011,7069.750554447065,238
55,18,0.32819998264312744,7464.630716565934,264
55,19,0.3303999900817871,7863.532395069912,244
55,20,0.32819998264312744,8257.220233525475,233
55,21,0.3264999985694885,8657.033534922117,255
55,22,0.33640000224113464,9050.070863042498,235
55,23,0.3513999879360199,9448.952057893177,210
55,24,0.3407000005245209,9843.049935982319,251
55,25,0.3443000018596649,10224.748351581084,224
55,26,0.3563999831676483,10623.9211809335,247
55,27,0.3473999798297882,11021.934827058043,230
55,28,0.3455999791622162,11417.07111754169,255
55,29,0.35259997844696045,11816.106211938202,242
55,30,0.3634999990463257,12215.173978351064,203
55,31,0.37139999866485596,12604.687817549775,219
55,32,0.36879998445510864,13001.069805882305,284
55,33,0.36910000443458557,13400.541738010557,240
55,34,0.37459999322891235,13794.310409886313,294
55,35,0.3757999837398529,14190.658875288796,221
55,36,0.37109997868537903,14589.066391621913,227
55,37,0.3743000030517578,14978.981531879279,234
55,38,0.37059998512268066,15230.209056168105,162
55,39,0.39309999346733093,15613.600173348848,278
55,40,0.35749998688697815,16006.4220859786,258
55,41,0.38109999895095825,16395.676154967434,256
55,42,0.39309999346733093,16794.677596121623,281
55,43,0.37389999628067017,17190.195664344865,262
55,44,0.39809998869895935,17588.23292172147,290
55,45,0.38749998807907104,17984.80795383287,284
55,46,0.39249998331069946,18364.98456502906,274
55,47,0.4072999954223633,18757.87943397058,297
55,48,0.3905999958515167,19157.76998484056,241
55,49,0.40219998359680176,19556.70143077172,237
55,50,0.41009998321533203,19954.23913766235,217
55,51,0.407399982213974,20353.46758429156,297
55,52,0.4066999852657318,20748.43296821789,234
55,53,0.41579997539520264,21147.63054096161,287
55,54,0.41589999198913574,21530.61524451244,233
55,55,0.420199990272522,21922.212139576877,217
55,56,0.4194999933242798,22321.53846522908,228
55,57,0.40799999237060547,22720.451825487737,205
55,58,0.40939998626708984,23116.044166081825,223
55,59,0.4213999807834625,23513.71831928788,349
55,60,0.4194999933242798,23909.503788051763,235
55,61,0.43379998207092285,24297.994779231394,210
55,62,0.4357999861240387,24690.855266316314,277
55,63,0.42559999227523804,25088.813507120514,221
55,64,0.43289998173713684,25488.250877203984,232
55,65,0.44110000133514404,25883.92875522386,266
55,66,0.429999977350235,26283.26836579952,200
55,67,0.43479999899864197,26682.7808511677,234
55,68,0.43779999017715454,27081.019249087833,303
55,69,0.43129998445510864,27479.014844311394,285
55,70,0.43539997935295105,27878.907592474665,223
55,71,0.4357999861240387,28277.826250248334,269
55,72,0.4309999942779541,28675.974617897515,297
55,73,0.4488999843597412,29075.133829428312,284
55,74,0.4430999755859375,29474.1861714357,213
55,75,0.4412999749183655,29858.794628644497,274
55,76,0.4544000029563904,30256.622113495276,264
55,77,0.45329999923706055,30654.76171191608,243
55,78,0.4481000006198883,31041.924153508942,285
55,79,0.45089998841285706,31440.86037116046,284
55,80,0.4578999876976013,31823.080427126843,288
55,81,0.44359999895095825,32217.507089420786,221
55,82,0.4521999955177307,32612.638939486016,206
55,83,0.45749998092651367,33004.19546503873,256
55,84,0.4610999822616577,33402.794514632704,283
55,85,0.45649999380111694,33800.22965696398,312
55,86,0.4502999782562256,34194.85068723221,297
55,87,0.46539998054504395,34594.51659095421,204
55,88,0.45989999175071716,34985.286179563875,324
55,89,0.4650999903678894,35382.158128075906,199
55,90,0.46209999918937683,35779.51419332272,265
55,91,0.4657000005245209,36178.46594618199,225
55,92,0.4650999903678894,36577.5992735334,305
55,93,0.4599999785423279,36975.308653716485,330
55,94,0.47029998898506165,37370.05052449768,332
55,95,0.46559998393058777,37764.24846935659,283
55,96,0.4558999836444855,38161.88648326012,264
55,97,0.46209999918937683,38557.14020701665,268
55,98,0.4657000005245209,38954.00635939115,276
55,99,0.4708999991416931,39343.901683954966,194
70,0,0.1379999965429306,399.9865418873601,289
70,1,0.1639000028371811,788.4941742398096,319
70,2,0.17270000278949738,1184.1108695287846,288
70,3,0.2256999909877777,1581.2396449437983,268
70,4,0.23519998788833618,1968.1205817929795,287
70,5,0.26489999890327454,2367.0076239691593,255
70,6,0.2369999885559082,2762.416508819468,290
70,7,0.27459999918937683,3151.089085462469,264
70,8,0.2694999873638153,3535.6430587289096,254
70,9,0.2525999844074249,3696.3957089705636,93
70,10,0.2848999798297882,4095.882588703115,191
70,11,0.29670000076293945,4486.430949178278,248
70,12,0.2945999801158905,4725.690856307552,169
70,13,0.31450000405311584,5117.378182453266,266
70,14,0.3012999892234802,5500.921170472532,183
70,15,0.3140999972820282,5899.714624374974,253
70,16,0.32089999318122864,6293.606746430657,274
70,17,0.32909998297691345,6688.7901494485195,238
70,18,0.32659998536109924,7083.670311567388,264
70,19,0.3301999866962433,7482.571990071367,244
70,20,0.32739999890327454,7876.259828526929,233
70,21,0.3269999921321869,8276.07312992357,255
70,22,0.33629998564720154,8669.110458043951,235
70,23,0.3497999906539917,8915.455368989726,75
70,24,0.33889999985694885,9309.553247078868,251
70,25,0.351500004529953,9555.612362259799,156
70,26,0.35929998755455017,9954.785191612216,247
70,27,0.350600004196167,10352.79883773676,165
70,28,0.3499999940395355,10747.935128220406,255
70,29,0.3527999818325043,11146.97022261692,242
70,30,0.3109999895095825,11309.387042961831,71
70,31,0.375,11698.900882160542,219
70,32,0.3662000000476837,12095.282870493073,159
70,33,0.3726999759674072,12494.754802621323,240
70,34,0.3677999973297119,12888.523474497078,238
70,35,0.3522000014781952,13284.871939899562,85
70,36,0.37459999322891235,13683.279456232678,227
70,37,0.3764999806880951,14073.194596490044,234
70,38,0.37369999289512634,14324.42212077887,162
70,39,0.3872999846935272,14707.813237959614,157
70,40,0.350600004196167,14870.281738914904,71
70,41,0.38189998269081116,15033.227961222088,77
70,42,0.38839998841285706,15432.229402376277,160
70,43,0.384799987077713,15682.514019408565,74
70,44,0.385699987411499,16080.551276785167,233
70,45,0.39249998331069946,16477.126308896568,164
70,46,0.3990999758243561,16857.302920092756,217
70,47,0.4041000008583069,17108.777711730247,174
70,48,0.39089998602867126,17508.66826260023,241
70,49,0.4032000005245209,17907.59970853139,237
70,50,0.4097999930381775,18305.137415422018,217
70,51,0.40070000290870667,18704.36586205123,172
70,52,0.41349998116493225,19099.33124597756,169
70,53,0.40950000286102295,19498.52881872128,167
70,54,0.41290000081062317,19881.513522272107,233
70,55,0.42069998383522034,20132.611210961844,149
70,56,0.41349998116493225,20386.093845477528,161
70,57,0.4087999761104584,20785.007205736183,149
70,58,0.4123999774456024,21037.817690209882,156
70,59,0.41189998388290405,21435.491843415937,163
70,60,0.4203999936580658,21831.27731217982,235
70,61,0.4260999858379364,22084.849099066716,151
70,62,0.42800000309944153,22336.936710601964,148
70,63,0.41339999437332153,22734.894951406164,158
70,64,0.42010000348091125,23134.332321489634,175
70,65,0.40869998931884766,23297.259910133296,74
70,66,0.4147999882698059,23548.56294401529,71
70,67,0.43389999866485596,23948.075429383473,234
70,68,0.42399999499320984,24198.68604842789,182
70,69,0.43389999866485596,24596.681643651453,230
70,70,0.41759997606277466,24759.5649157689,90
70,71,0.4294999837875366,24921.653558847505,80
70,72,0.4259999990463257,25176.34301267644,172
70,73,0.44589999318122864,25575.502224207237,229
70,74,0.4439999759197235,25974.554566214625,148
70,75,0.43479999899864197,26359.16302342342,150
70,76,0.4465999901294708,26612.347275293963,144
70,77,0.4529999792575836,27010.486873714766,243
70,78,0.4342999756336212,27397.64931530763,156
70,79,0.445499986410141,27651.94746559477,162
70,80,0.45329999923706055,28034.167521561154,226
70,81,0.4560999870300293,28289.367489005137,91
70,82,0.4456000030040741,28451.66748076634,72
70,83,0.4368000030517578,28843.224006319047,74
70,84,0.4545999765396118,29241.823055913028,153
70,85,0.4560999870300293,29639.258198244304,312
70,86,0.45089998841285706,30033.879228512535,232
70,87,0.46320000290870667,30433.545132234536,146
70,88,0.45069998502731323,30628.625094457984,143
70,89,0.42339998483657837,30792.223112461215,75
70,90,0.4526999890804291,30955.638336489472,74
70,91,0.4657999873161316,31354.590089348738,225
70,92,0.423799991607666,31518.094856875618,70
70,93,0.4611999988555908,31771.51091625226,149
70,94,0.4667999744415283,32166.252787033452,148
70,95,0.46609997749328613,32560.450731892364,217
70,96,0.4478999972343445,32816.393304884856,80
70,97,0.44919997453689575,33211.64702864139,147
70,98,0.4518999755382538,33608.513181015885,89
70,99,0.45319998264312744,33771.95638332781,73
77,0,0.1379999965429306,399.9865418873601,289
77,1,0.1639000028371811,788.4941742398096,319
77,2,0.16820000112056732,1184.1108695287846,212
77,3,0.19349999725818634,1581.2396449437983,192
77,4,0.23839999735355377,1968.1205817929795,287
77,5,0.2671000063419342,2367.0076239691593,255
77,6,0.2386999875307083,2762.416508819468,290
77,7,0.27559998631477356,3151.089085462469,264
77,8,0.271699994802475,3535.6430587289096,254
77,9,0.2541999816894531,3696.3957089705636,93
77,10,0.2865000069141388,4095.882588703115,191
77,11,0.2953000068664551,4486.430949178278,173
77,12,0.29189997911453247,4725.690856307552,169
77,13,0.31630000472068787,5117.378182453266,266
77,14,0.3025999963283539,5500.921170472532,183
77,15,0.3098999857902527,5899.714624374974,179
77,16,0.3215999901294708,6293.606746430657,274
77,17,0.3294000029563904,6688.7901494485195,238
77,18,0.32729998230934143,7083.670311567388,264
77,19,0.3212999999523163,7482.571990071367,170
77,20,0.334199994802475,7876.259828526929,162
77,21,0.31929999589920044,8122.174258913568,182
77,22,0.32019999623298645,8283.171255372867,91
77,23,0.32019999623298645,8401.60305294663,0
77,24,0.3361999988555908,8795.700931035772,251
77,25,0.3376999795436859,8957.93032553764,86
77,26,0.3513999879360199,9357.103154890057,247
77,27,0.3321000039577484,9755.116801014601,89
77,28,0.33640000224113464,10150.253091498247,180
77,29,0.34289997816085815,10549.28818589476,168
77,30,0.34289997816085815,10668.798096408322,0
77,31,0.34289997816085815,10789.072035968731,0
77,32,0.35850000381469727,11185.454024301262,159
77,33,0.35850000381469727,11584.925956429513,165
77,34,0.3619000017642975,11978.69462830527,238
77,35,0.3391999900341034,12375.043093707753,85
77,36,0.36319997906684875,12537.10028592555,81
77,37,0.369299978017807,12927.015426182916,162
77,38,0.36399999260902405,13178.242950471742,162
77,39,0.38089999556541443,13340.09440716096,83
77,40,0.38089999556541443,13461.418036638273,0
77,41,0.37109997868537903,13624.364258945458,77
77,42,0.376800000667572,14023.365700099646,160
77,43,0.376800000667572,14145.322768250007,0
77,44,0.34450000524520874,14543.360025626609,83
77,45,0.3571999967098236,14705.484724347549,90
77,46,0.3571999967098236,14827.967834813799,0
77,47,0.38089999556541443,14991.099978422684,99
77,48,0.3840999901294708,15390.990529292669,241
77,49,0.39479997754096985,15789.92197522383,166
77,50,0.39479997754096985,15912.275009273277,0
77,51,0.3865000009536743,16311.50345590249,172
77,52,0.398499995470047,16706.46883982882,169
77,53,0.39499998092651367,17105.66641257254,167
77,54,0.37779998779296875,17268.273895085513,86
77,55,0.37779998779296875,17390.856068283985,0
77,56,0.3971000015735626,17644.33870279967,161
77,57,0.383899986743927,18043.252063058324,77
77,58,0.38099998235702515,18206.432042771976,82
77,59,0.3968999981880188,18604.10619597803,163
77,60,0.4047999978065491,18857.41008876294,164
77,61,0.40139999985694885,19019.965790669612,81
77,62,0.41040000319480896,19272.05340220486,78
77,63,0.4075999855995178,19670.01164300906,158
77,64,0.40709999203681946,20069.44901309253,175
77,65,0.40709999203681946,20192.987449874494,0
77,66,0.40709999203681946,20316.94676834275,0
77,67,0.4211999773979187,20716.45925371093,164
77,68,0.40959998965263367,20967.06987275535,182
77,69,0.4023999869823456,21365.06546797891,85
77,70,0.398499995470047,21527.94874009636,90
77,71,0.41290000081062317,21690.037383174964,80
77,72,0.4074999988079071,21944.7268370039,172
77,73,0.4197999835014343,22343.886048534696,81
77,74,0.4197999835014343,22468.056561122943,0
77,75,0.4197999835014343,22590.05723449696,0
77,76,0.4197999835014343,22714.645012227345,0
77,77,0.4381999969482422,23112.78461064815,169
77,78,0.41359999775886536,23499.947052241012,156
77,79,0.42739999294281006,23754.245202528153,162
77,80,0.41920000314712524,23917.554529961795,81
77,81,0.4396999776363373,24172.75449740578,91
77,82,0.4396999776363373,24296.527178821332,0
77,83,0.4396999776363373,24421.34051852914,0
77,84,0.4341999888420105,24676.238694704218,80
77,85,0.44119998812675476,24870.75801451447,166
77,86,0.43219998478889465,25265.3790447827,162
77,87,0.43219998478889465,25388.94237231231,0
77,88,0.43219998478889465,25513.893909092796,0
77,89,0.43219998478889465,25638.90498685779,0
77,90,0.43219998478889465,25762.767141145072,0
77,91,0.4178999960422516,26161.718894004338,77
77,92,0.4178999960422516,26286.078582386694,0
77,93,0.438400000333786,26448.229857811202,77
77,94,0.4311999976634979,26611.79560995104,78
77,95,0.44999998807907104,26866.42078468006,77
77,96,0.43309998512268066,27122.36335767255,80
77,97,0.43309998512268066,27246.999250471126,0
77,98,0.43209999799728394,27643.86540284562,89
77,99,0.43209999799728394,27769.473880646397,0
85,0,0.1379999965429306,399.9865418873601,289
85,1,0.17489999532699585,788.4941742398096,235
85,2,0.17399999499320984,1184.1108695287846,212
85,3,0.210099995136261,1581.2396449437983,112
85,4,0.24479998648166656,1968.1205817929795,287
85,5,0.2402999997138977,2193.5633875154967,174
85,6,0.22109998762607574,2588.9722723658056,290
85,7,0.2678000032901764,2977.6448490088064,187
85,8,0.26739999651908875,3362.198822275247,176
85,9,0.2531000077724457,3522.951472516901,93
85,10,0.2888999879360199,3922.4383522494522,191
85,11,0.2953999936580658,4312.986712724615,173
85,12,0.30879998207092285,4473.717407652548,89
85,13,0.3073999881744385,4634.5420902535625,102
85,14,0.30140000581741333,5018.0850782728285,183
85,15,0.3105999827384949,5416.87853217527,179
85,16,0.31709998846054077,5810.770654230953,192
85,17,0.31709998846054077,5926.389991621538,0
85,18,0.3238999843597412,6321.270153740406,264
85,19,0.30820000171661377,6720.171832244385,90
85,20,0.30820000171661377,6836.905815510209,0
85,21,0.32179999351501465,6998.515461023835,102
85,22,0.3156999945640564,7159.512457483133,91
85,23,0.3156999945640564,7277.944255056896,0
85,24,0.31919997930526733,7439.707545259951,87
85,25,0.3296000063419342,7601.936939761818,86
85,26,0.3296000063419342,7721.195707050424,0
85,27,0.32330000400543213,8119.209353174968,89
85,28,0.32499998807907104,8514.345643658615,180
85,29,0.3384000062942505,8913.380738055128,90
85,30,0.3384000062942505,9032.89064856869,0
85,31,0.3384000062942505,9153.164588129099,0
85,32,0.3384000062942505,9272.596620469465,0
85,33,0.3456999957561493,9435.214583303048,86
85,34,0.3456999957561493,9556.006817539228,0
85,35,0.3236999809741974,9952.355282941711,85
85,36,0.3236999809741974,10073.032035137914,0
85,37,0.3236999809741974,10194.132884526607,0
85,38,0.3236999809741974,10315.354061136899,0
85,39,0.3236999809741974,10436.530073849932,0
85,40,0.3236999809741974,10557.853703327246,0
85,41,0.3236999809741974,10677.900649094583,0
85,42,0.3236999809741974,10799.760578995707,0
85,43,0.3236999809741974,10921.717647146068,0
85,44,0.3236999809741974,11043.372747696114,0
85,45,0.3301999866962433,11205.497446417054,90
85,46,0.3301999866962433,11327.980556883304,0
85,47,0.352400004863739,11491.11270049219,99
85,48,0.352400004863739,11613.569560826005,0
85,49,0.352400004863739,11735.04574717592,0
85,50,0.352400004863739,11857.398781225367,0
85,51,0.3506999909877777,12256.62722785458,90
85,52,0.36719998717308044,12419.670126814694,86
85,53,0.3440999984741211,12582.444721507914,89
85,54,0.35029998421669006,12745.052204020887,86
85,55,0.35029998421669006,12867.63437721936,0
85,56,0.35029998421669006,12988.44222046785,0
85,57,0.35029998421669006,13111.551737068621,0
85,58,0.35029998421669006,13234.41699577357,0
85,59,0.35029998421669006,13357.882479597061,0
85,60,0.3292999863624573,13520.761242054552,87
85,61,0.3292999863624573,13644.43073969862,0
85,62,0.3292999863624573,13767.867962576618,0
85,63,0.3292999863624573,13891.350004804746,0
85,64,0.36139997839927673,14290.787374888216,92
85,65,0.36139997839927673,14414.32581167018,0
85,66,0.36139997839927673,14538.285130138436,0
85,67,0.3604999780654907,14701.41485494313,87
85,68,0.37549999356269836,14952.025473987547,182
85,69,0.3595999777317047,15350.021069211109,85
85,70,0.3553999960422516,15512.904341328556,90
85,71,0.3553999960422516,15637.143139463467,0
85,72,0.36629998683929443,15800.046188579674,89
85,73,0.36629998683929443,15924.31154322859,0
85,74,0.36629998683929443,16048.482055816836,0
85,75,0.36629998683929443,16170.482729190851,0
85,76,0.36629998683929443,16295.070506921236,0
85,77,0.38519999384880066,16457.63009361878,89
85,78,0.38519999384880066,16581.88059556895,0
85,79,0.37119999527931213,16744.828025331648,85
85,80,0.37119999527931213,16869.571191179133,0
85,81,0.38909998536109924,17124.771158623116,91
85,82,0.38909998536109924,17248.54384003867,0
85,83,0.38909998536109924,17373.35717974648,0
85,84,0.38909998536109924,17497.87922844086,0
85,85,0.38909998536109924,17660.72155481443,86
85,86,0.3630000054836273,18055.34258508266,85
85,87,0.3630000054836273,18178.90591261227,0
85,88,0.3630000054836273,18303.857449392755,0
85,89,0.3630000054836273,18428.86852715775,0
85,90,0.3630000054836273,18552.73068144503,0
85,91,0.3630000054836273,18677.809390785584,0
85,92,0.3630000054836273,18802.16907916794,0
85,93,0.3630000054836273,18927.079848394646,0
85,94,0.3630000054836273,19052.384579704365,0
85,95,0.3630000054836273,19176.946762337742,0
85,96,0.3630000054836273,19301.808337172144,0
85,97,0.3630000054836273,19426.44422997072,0
85,98,0.38419997692108154,19823.31038234521,89
85,99,0.38419997692108154,19948.91886014599,0
100,0,0.14180000126361847,399.9865418873601,204
100,1,0.16859999299049377,788.4941742398096,150
100,2,0.1687999963760376,1184.1108695287846,123
100,3,0.19839999079704285,1581.2396449437983,112
100,4,0.2450999915599823,1804.6710474519612,100
100,5,0.2450999915599823,1911.1188341379611,0
